delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma
2392.1384966047567,617.7606178249798,467.5528174366013,1090.7905929513774,262.3563539346812,144.98259371232547,17.824239717569963,0.5469242976263604
5729.104909011995,988.1772766662099,809.5597607684834,1723.367408506081,398.8982504635437,314.31848189405804,21.93552001899701,0.9922177977114038
3497.317210355645,606.7376539879402,429.2961755692766,701.243592428946,430.90398632454617,211.97429253805979,20.258523891824076,0.5691124758432416
4920.73948711965,976.9058505520954,653.5024282746756,2099.9927878769436,359.76013320195415,157.43375239322134,18.08131326233968,0.4020659815498272
2417.141936978536,1090.33988701423,1324.7096006978702,6101.458063389784,373.94301069788986,362.294755036251,27.733285560113174,0.24364772647179098
3144.533473795849,835.6217759196505,1408.462808803447,4272.504162730176,516.7304624735318,285.18449109270733,28.03120761095942,1.4173775767609784
3102.686723751134,1055.867754592513,930.7062064212014,5063.738513950347,629.0557830632838,359.7564637729253,24.78419302383817,1.1176026322473895
4643.096072467275,1621.7902750539631,1228.9924430946132,5106.870822513385,557.6697126858055,308.8830061357562,18.768314078106304,0.39427656998662247
2606.75956654861,1078.950305847242,769.7948626834421,3330.2611373293294,355.50001190450473,242.6848475288315,20.58454840600187,0.4220820051435563
3902.929768888807,1181.694034093738,3012.650756316069,5493.999952700472,420.7873682174122,240.44583167675208,19.86741547681536,0.1639274018198245
3715.945661505933,1283.7174604391778,533.7415063159842,1745.4822844907728,406.3750438863756,261.9903884018931,24.878198573791956,1.1490975092150715
2641.8434168812514,826.0264167945791,1651.5976880533378,1516.6486224495795,397.0277243518467,192.3718492814211,23.01608591706171,0.5701820654208289
3390.5537758299515,1197.480729632723,2595.076472222564,2348.178832720993,569.6629081333255,193.80801469367157,17.422714301462246,0.4744384421002031
2634.777343994689,596.2316241425618,1875.8908411828781,1551.4073122482916,335.95891549675025,257.8942276016479,18.073171210052468,0.1253794157286144
2361.3357488319925,657.4451782401248,1063.7474708642787,1619.8998449495236,410.6326922305092,143.32277451687108,17.765356032787345,0.44923307381510047
2364.939162352075,633.6238294213662,725.0037939362377,1877.142450517701,344.195571293618,189.6217073469868,23.440560360331112,0.6658782767020149
1453.0566729757509,953.7817405556158,1519.671293528409,6107.537239731627,335.95938269242794,304.14177018472566,26.268250490208644,0.7686125955059248
2402.710619589103,666.9187647570516,1136.6649177987633,3509.477041364354,349.91322486224385,356.6765700574472,29.627705644835306,0.8041608524505539
6123.301207326463,1402.318805277016,2524.3858566669232,7829.775336599183,328.3420112716982,335.5762418989254,27.448915012580535,0.6652847504048743
3631.0228211547837,763.5119963140029,1843.4687275176823,5748.295742967067,451.5808452223796,374.2261979148009,22.685550124749387,0.16505858518553448
2621.4895597622126,981.1238525295366,596.1607543005967,4965.985711799462,237.94346454532288,216.7948925309102,24.004600517905033,0.39871230583318484
3949.331671594116,1058.4703472374815,980.6965886498325,4785.639184776784,474.546668863598,247.27460162800259,21.724160260983403,0.41036512305569567
3635.014013655907,808.0376084149447,1940.72876512272,4142.1384349972905,382.12355954661473,318.4245088585801,33.37801777714328,1.0480856147349689
3659.784807291118,541.7184829557639,1157.607294566458,4103.724432425663,353.3297922575859,332.4351351581145,17.68824555229725,0.3265939913449783
2451.4984102050253,892.9875968833607,482.900762382665,2664.9053277983653,451.57365463382865,165.319198242931,16.77618182515959,0.8893468779209294
2381.545493659862,650.5092867035372,591.4908648533911,1633.7322887903829,633.4799676033113,245.87028805196414,18.12317741774951,0.4756658040990769
5115.033217583524,725.0897661236256,1147.1027554682314,715.9499070598749,467.99331957455854,135.60845266233662,19.038563084143046,0.5611747103465297
